CustomerKey,City,StateProvinceName,EnglishCountryRegionName,TotalOrders,TotalSales,AvgOrderValue,DaysSinceLastOrder
18644,Cliffside,British Columbia,Canada,2,135.44,22.5733,4353
18645,Olympia,Washington,United States,1,1700.99,1700.99,4232
18646,Beverly Hills,California,United States,1,1735.98,867.99,4223
18647,Chula Vista,California,United States,1,599.47,199.8233,4356
18648,Burlingame,California,United States,1,556.93,185.6433,4314
18649,Woodland Hills,California,United States,1,603.49,301.745,4312
18650,Downey,California,United States,1,561.48,280.74,4306
18651,Lynnwood,Washington,United States,1,607.96,151.99,4320
18652,Burien,Washington,United States,1,13.98,6.99,4363
18653,Bremerton,Washington,United States,1,553.97,184.6566,4295
18654,Mill Valley,California,United States,1,1775.97,591.99,4228
18655,Kirkland,Washington,United States,1,1735.98,867.99,4211
18656,Beverly Hills,California,United States,1,564.48,282.24,4296
18657,Lakewood,California,United States,1,4.99,4.99,4443
18658,Spokane,Washington,United States,1,58.98,29.49,4336
18659,Los Angeles,California,United States,1,78.98,39.49,4412
18660,Coronado,California,United States,1,69.99,69.99,4223
18661,Sedro Woolley,Washington,United States,1,4.99,4.99,4263
18662,Daly City,California,United States,1,39.98,19.99,4230
18663,Mill Valley,California,United States,1,13.98,6.99,4338
18664,Renton,Washington,United States,1,13.98,6.99,4510
18665,Burien,Washington,United States,1,67.93,22.6433,4330
18666,Lynnwood,Washington,United States,1,58.98,29.49,4365
18667,Berkeley,California,United States,1,12.94,6.47,4268
18668,Lake Oswego,Oregon,United States,1,4.99,4.99,4154
18669,Palo Alto,California,United States,1,69.99,69.99,4323
18670,Beverly Hills,California,United States,1,1723.96,430.99,4229
18671,San Carlos,California,United States,1,69.99,69.99,4476
18672,Torrance,California,United States,1,128.97,42.99,4309
18673,Beverly Hills,California,United States,1,128.97,42.99,4352
18674,Westminster,British Columbia,Canada,2,145.96,48.6533,4152
18675,Grossmont,California,United States,1,128.97,42.99,4439
18676,Lynnwood,Washington,United States,1,119.98,59.99,4418
18677,Cliffside,British Columbia,Canada,2,60.96,20.32,4414
18678,Spring Valley,California,United States,1,78.98,39.49,4377
18679,Renton,Washington,United States,1,1700.99,1700.99,4219
18680,Bellflower,California,United States,1,1735.98,867.99,4236
18681,Lemon Grove,California,United States,1,69.99,69.99,4460
18682,Lincoln Acres,California,United States,1,69.99,69.99,4274
18683,Santa Cruz,California,United States,1,78.98,39.49,4385
18684,Spring Valley,California,United States,1,1754.98,877.49,4226
18685,Newton,British Columbia,Canada,2,124.46,31.115,4195
18686,Port Hammond,British Columbia,Canada,2,91.95,22.9875,4327
18687,Burlingame,California,United States,1,94.48,47.24,4503
18688,Port Orchard,Washington,United States,1,78.98,39.49,4315
18689,Everett,Washington,United States,1,78.98,39.49,4384
18690,Bremerton,Washington,United States,1,119.98,59.99,4253
18691,Lane Cove,New South Wales,Australia,2,6070.59,1214.118,4463
18692,Lavender Bay,New South Wales,Australia,2,6035.6,1508.9,4484
18693,Caloundra,Queensland,Australia,2,6021.62,3010.81,4466
18694,Newcastle,New South Wales,Australia,2,6035.6,1508.9,4481
18695,Melton,Victoria,Australia,2,6029.57,2009.8566,4459
18696,Hervey Bay,Queensland,Australia,2,6149.57,878.51,4478
18697,Lane Cove,New South Wales,Australia,2,5279.26,2639.63,4540
18698,Newcastle,New South Wales,Australia,2,5314.25,1771.4166,4524
18699,Gold Coast,Queensland,Australia,2,5308.24,1327.06,4512
18700,Seaford,Victoria,Australia,2,5328.23,1065.646,4509
18701,Sunbury,Victoria,Australia,2,5357.74,1339.435,4504
18702,Coffs Harbour,New South Wales,Australia,2,5333.25,1777.75,4487
18703,Hawthorne,Queensland,Australia,2,5314.25,1771.4166,4455
18704,Springwood,New South Wales,Australia,2,33.26,11.0866,4304
18705,East Brisbane,Queensland,Australia,2,59.26,19.7533,4337
18706,Goulburn,New South Wales,Australia,2,6060.5,1212.1,4462
18707,Hobart,Tasmania,Australia,2,122.76,30.69,4285
18708,Milsons Point,New South Wales,Australia,2,6056.51,1514.1275,4475
18709,South Melbourne,Victoria,Australia,2,6098.54,1016.4233,4460
18710,St. Leonards,New South Wales,Australia,2,6098.58,1016.43,4467
18711,Geelong,Victoria,Australia,2,86.21,21.5525,4168
18712,Rockhampton,Queensland,Australia,2,24.27,12.135,4303
18713,Newcastle,New South Wales,Australia,2,237.26,59.315,4186
18714,Springwood,New South Wales,Australia,2,24.27,12.135,4366
18715,Hervey Bay,Queensland,Australia,2,123.96,30.99,4204
18716,Hervey Bay,Queensland,Australia,2,6021.62,3010.81,4482
18717,South Melbourne,Victoria,Australia,2,87.21,21.8025,4235
18718,Hawthorne,Queensland,Australia,2,6035.6,1508.9,4464
18719,Rhodes,New South Wales,Australia,2,88.97,29.6566,4169
18720,Hobart,Tasmania,Australia,2,86.27,28.7566,4185
18721,Malabar,New South Wales,Australia,2,5333.25,1777.75,4456
18722,St. Leonards,New South Wales,Australia,2,5333.25,1777.75,4465
18723,Port Macquarie,New South Wales,Australia,2,5279.26,2639.63,4484
18724,Bendigo,Victoria,Australia,2,6056.51,1514.1275,4479
18725,Hobart,Tasmania,Australia,2,6044.59,1208.918,4458
18726,Matraville,New South Wales,Australia,2,5314.25,1771.4166,4480
18727,Melbourne,Victoria,Australia,2,86.27,28.7566,4187
18728,Lavender Bay,New South Wales,Australia,2,56.71,14.1775,4254
18729,Melton,Victoria,Australia,2,5333.25,1777.75,4474
18730,Malabar,New South Wales,Australia,2,39.25,9.8125,4174
18731,Darlinghurst,New South Wales,Australia,2,6054.06,1513.515,4464
18732,Warrnambool,Victoria,Australia,1,114.46,28.615,4151
18733,Gold Coast,Queensland,Australia,2,24.27,12.135,4441
18734,Brisbane,Queensland,Australia,2,24.27,12.135,4216
18735,Cloverdale,South Australia,Australia,2,6021.62,3010.81,4483
18736,Melbourne,Victoria,Australia,2,6035.6,1508.9,4463
18737,Bendigo,Victoria,Australia,2,6021.62,3010.81,4467
18738,Rhodes,New South Wales,Australia,2,6089.59,1217.918,4462
18739,Geelong,Victoria,Australia,2,5371.74,1074.348,4467
18740,Hobart,Tasmania,Australia,2,6056.61,2018.87,4473
18741,Melbourne,Victoria,Australia,1,60.47,20.1566,4222
18742,East Brisbane,Queensland,Australia,2,24.27,12.135,4167
18743,Gold Coast,Queensland,Australia,2,67.21,16.8025,4241
18744,Rhodes,New South Wales,Australia,2,32.22,10.74,4186
18745,Rockhampton,Queensland,Australia,2,78.26,26.0866,4200
18746,Melton,Victoria,Australia,2,6135.09,1227.018,4478
18747,Townsville,Queensland,Australia,2,6089.59,1217.918,4467
18748,Caloundra,Queensland,Australia,1,60.47,20.1566,4164
18749,Newton,British Columbia,Canada,3,204.81,22.7566,4150
18750,La Jolla,California,United States,1,4.99,4.99,4271
18751,Berkeley,California,United States,1,39.98,19.99,4497
18752,Newport Beach,California,United States,1,119.98,59.99,4462
18753,Portland,Oregon,United States,1,123.98,61.99,4353
18754,Beverly Hills,California,United States,1,69.99,69.99,4473
18755,Haney,British Columbia,Canada,2,86.96,28.9866,4457
18756,Westminster,British Columbia,Canada,2,128.41,25.682,4302
18757,Bellingham,Washington,United States,1,78.98,39.49,4504
18758,Cliffside,British Columbia,Canada,3,158.51,17.6122,4397
18759,Sooke,British Columbia,Canada,3,302.03,37.7537,4150
18760,Downey,California,United States,1,54.98,27.49,4485
18761,Glendale,California,United States,1,13.98,6.99,4308
18762,Newport Beach,California,United States,1,1764.96,441.24,4222
18763,Malabar,New South Wales,Australia,2,123.96,30.99,4232
18764,Redwood City,California,United States,1,69.99,69.99,4342
18765,Yakima,Washington,United States,1,119.98,59.99,4268
18766,Darlinghurst,New South Wales,Australia,2,4752.75,1584.25,4192
18767,Hervey Bay,Queensland,Australia,2,5314.25,1771.4166,4433
18768,Gold Coast,Queensland,Australia,2,5314.25,1771.4166,4425
18769,Lane Cove,New South Wales,Australia,2,5304.25,1768.0833,4451
18770,Burbank,California,United States,1,94.48,47.24,4309
18771,Glendale,California,United States,1,69.99,69.99,4248
18772,Lincoln Acres,California,United States,1,78.98,39.49,4371
18773,Lincoln Acres,California,United States,1,78.98,39.49,4404
18774,Woodland Hills,California,United States,1,132.97,44.3233,4152
18775,Oregon City,Oregon,United States,1,69.99,69.99,4510
18776,Lincoln Acres,California,United States,1,67.97,22.6566,4392
18777,Downey,California,United States,1,29.48,14.74,4470
18778,National City,California,United States,1,39.98,19.99,4278
18779,Novato,California,United States,1,4.99,4.99,4236
18780,Novato,California,United States,1,1759.97,586.6566,4235
18781,Spring Valley,California,United States,1,2362.27,590.5675,4183
18782,Grossmont,California,United States,1,2397.91,479.582,4191
18783,W. Linn,Oregon,United States,1,2362.27,590.5675,4183
18784,Santa Monica,California,United States,1,128.97,42.99,4255
18785,Port Hammond,British Columbia,Canada,1,2350.96,783.6533,4211
18786,Bellflower,California,United States,1,119.98,59.99,4450
18787,Issaquah,Washington,United States,1,78.98,39.49,4283
18788,N. Vancouver,British Columbia,Canada,1,2351.96,783.9866,4218
18789,Yakima,Washington,United States,1,2294.99,2294.99,4188
18790,Renton,Washington,United States,1,1728.27,576.09,4221
18791,Sedro Woolley,Washington,United States,1,69.99,69.99,4188
18792,W. Linn,Oregon,United States,1,1775.47,591.8233,4215
18793,Warrnambool,Victoria,Australia,1,30.48,15.24,4215
18794,Long Beach,California,United States,1,1735.98,867.99,4237
18795,Royal Oak,British Columbia,Canada,1,1198.97,399.6566,4415
18796,Sydney,New South Wales,Australia,1,23.78,11.89,4261
18797,Redmond,Washington,United States,1,78.98,39.49,4157
18798,Glendale,California,United States,1,1728.27,576.09,4239
18799,La Jolla,California,United States,1,119.98,59.99,4449
18800,Lake Oswego,Oregon,United States,1,1754.98,877.49,4233
18801,Berkeley,California,United States,1,1799.48,599.8266,4240
18802,Bremerton,Washington,United States,1,1793.47,448.3675,4213
18803,Bremerton,Washington,United States,1,1750.98,875.49,4203
18804,Novato,California,United States,1,1810.46,452.615,4193
18805,Beaverton,Oregon,United States,1,133.49,66.745,4151
18806,Corvallis,Oregon,United States,1,1785.97,595.3233,4209
18807,Chula Vista,California,United States,1,119.98,59.99,4457
18808,Colma,California,United States,1,2411.94,482.388,4192
18809,Beaverton,Oregon,United States,1,119.98,59.99,4452
18810,Burien,Washington,United States,1,133.49,66.745,4230
18811,Oak Bay,British Columbia,Canada,2,100.96,33.6533,4460
18812,Victoria,British Columbia,Canada,2,185.94,37.188,4178
18813,Ballard,Washington,United States,1,128.97,42.99,4158
18814,Everett,Washington,United States,1,69.99,69.99,4352
18815,Lynnwood,Washington,United States,1,69.99,69.99,4280
18816,Oregon City,Oregon,United States,1,148.47,49.49,4484
18817,Puyallup,Washington,United States,1,2357.28,785.76,4185
18818,National City,California,United States,1,2319.26,773.0866,4189
18819,Santa Cruz,California,United States,1,2344.96,586.24,4204
18820,West Covina,California,United States,1,78.98,39.49,4354
18821,Newton,British Columbia,Canada,2,91.97,45.985,4233
18822,Beaverton,Oregon,United States,1,119.98,59.99,4321
18823,Bellflower,California,United States,1,94.48,47.24,4386
18824,La Jolla,California,United States,1,2394.97,598.7425,4210
18825,San Carlos,California,United States,1,78.98,39.49,4291
18826,Royal Oak,British Columbia,Canada,2,166.43,27.7383,4222
18827,Beaverton,Oregon,United States,1,2329.98,1164.99,4182
18828,Everett,Washington,United States,1,119.98,59.99,4285
18829,Issaquah,Washington,United States,1,2354.98,1177.49,4206
18830,Bellflower,California,United States,1,119.98,59.99,4222
18831,Bellflower,California,United States,1,2419.46,483.892,4183
18832,Redwood City,California,United States,1,2334.98,778.3266,4197
18833,Lakewood,California,United States,1,78.98,39.49,4200
18834,Edmonds,Washington,United States,1,119.98,59.99,4181
18835,El Cajon,California,United States,1,78.98,39.49,4514
18836,Puyallup,Washington,United States,1,128.97,42.99,4457
18837,Spring Valley,California,United States,1,94.48,47.24,4387
18838,Spring Valley,California,United States,1,2376.96,792.32,4192
18839,Port Hammond,British Columbia,Canada,1,2384.97,794.99,4229
18840,Puyallup,Washington,United States,1,2294.99,2294.99,4210
18841,Shawnee,British Columbia,Canada,1,1145.48,572.74,4421
18842,Victoria,British Columbia,Canada,1,1155.48,577.74,4413
18843,Beaverton,Oregon,United States,1,69.99,69.99,4219
18844,Renton,Washington,United States,1,123.98,61.99,4371
18845,Tacoma,Washington,United States,1,69.99,69.99,4431
18846,Walla Walla,Washington,United States,1,132.97,44.3233,4175
18847,Woodburn,Oregon,United States,1,69.99,69.99,4312
18848,Berkeley,California,United States,1,2496.27,499.254,4196
18849,Port Orchard,Washington,United States,1,2366.96,788.9866,4206
18850,Mill Valley,California,United States,1,2376.45,594.1125,4204
18851,Long Beach,California,United States,1,69.99,69.99,4197
18852,Port Hammond,British Columbia,Canada,2,268.25,53.65,4293
18853,Corvallis,Oregon,United States,1,69.99,69.99,4427
18854,Kirkland,Washington,United States,1,1754.98,877.49,4190
18855,N. Vancouver,British Columbia,Canada,1,1155.48,577.74,4404
18856,Palo Alto,California,United States,1,1735.98,867.99,4186
18857,Edmonds,Washington,United States,1,1735.98,867.99,4189
18858,Lincoln Acres,California,United States,1,1810.46,452.615,4190
18859,Royal Oak,British Columbia,Canada,1,1155.48,577.74,4374
18860,Renton,Washington,United States,1,2394.97,598.7425,4203
18861,Ballard,Washington,United States,1,133.49,66.745,4260
18862,Beverly Hills,California,United States,1,2354.47,784.8233,4205
18863,West Covina,California,United States,1,2414.97,603.7425,4189
18864,San Gabriel,California,United States,1,2331.95,582.9875,4204
18865,Kirkland,Washington,United States,1,1779.47,593.1566,4197
18866,Concord,California,United States,1,1700.99,1700.99,4197
18867,Milwaukie,Oregon,United States,1,1750.98,875.49,4206
18868,Long Beach,California,United States,1,1759.97,586.6566,4210
18869,National City,California,United States,1,1735.98,867.99,4209
18870,Beaverton,Oregon,United States,1,69.99,69.99,4157
18871,Burnaby,British Columbia,Canada,2,86.96,28.9866,4493
18872,Bremerton,Washington,United States,1,78.98,39.49,4250
18873,W. Linn,Oregon,United States,1,128.97,42.99,4320
18874,Sedro Woolley,Washington,United States,1,69.99,69.99,4328
18875,Westminster,British Columbia,Canada,2,114.95,28.7375,4288
18876,Beverly Hills,California,United States,1,2329.98,1164.99,4194
18877,Berkeley,California,United States,1,69.99,69.99,4415
18878,Colma,California,United States,1,2390.95,478.19,4208
18879,Colma,California,United States,1,69.99,69.99,4234
18880,Beaverton,Oregon,United States,1,69.99,69.99,4256
18881,Oregon City,Oregon,United States,1,2359.98,786.66,4186
18882,Shawnee,British Columbia,Canada,1,2322.28,1161.14,4213
18883,Langford,British Columbia,Canada,2,86.96,28.9866,4240
18884,Port Hammond,British Columbia,Canada,2,133.93,26.786,4250
18885,Newcastle,New South Wales,Australia,1,110.46,27.615,4503
18886,Ballard,Washington,United States,1,69.99,69.99,4274
18887,Ballard,Washington,United States,1,133.49,66.745,4182
18888,Kirkland,Washington,United States,1,123.98,61.99,4429
18889,Marysville,Washington,United States,1,78.98,39.49,4511
18890,Redmond,Washington,United States,1,78.98,39.49,4345
18891,Bellflower,California,United States,1,119.98,59.99,4178
18892,Colma,California,United States,1,69.99,69.99,4224
18893,Imperial Beach,California,United States,1,69.99,69.99,4468
18894,Newport Beach,California,United States,1,2316.97,1158.485,4195
18895,Cloverdale,South Australia,Australia,1,27.77,9.2566,4486
18896,Hobart,Tasmania,Australia,1,74.98,24.9933,4434
18897,Silverwater,New South Wales,Australia,1,37.29,18.645,4299
18898,Silverwater,New South Wales,Australia,1,74.98,24.9933,4476
18899,Findon,South Australia,Australia,2,4118.26,2059.13,4528
18900,North Sydney,New South Wales,Australia,2,4132.24,1033.06,4522
18901,Wollongong,New South Wales,Australia,1,35,35,4377
18902,Melbourne,Victoria,Australia,2,4186.23,837.246,4520
18903,Sydney,New South Wales,Australia,2,4143.74,1035.935,4532
18904,San Carlos,California,United States,1,607.96,151.99,4283
18905,Marysville,Washington,United States,1,2416.43,402.7383,4189
18906,Perth,South Australia,Australia,2,4217.22,702.87,4545
18907,East Brisbane,Queensland,Australia,2,4167.23,833.446,4528
18908,Hawthorne,Queensland,Australia,2,6090.59,1218.118,4473
18909,Cranbourne,Victoria,Australia,2,6035.6,1508.9,4455
18910,Beaverton,Oregon,United States,1,59.98,29.99,4228
18911,Lynnwood,Washington,United States,1,64.47,21.49,4217
